Audio Clip Url,Tag Name,Original Transcript,Updated Transcript
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Meet_Me_in_the_Middle”_0087/The_Endless_Honeymoon_Podcast_“Meet_Me_in_the_Middle”_0087.wav,The_Endless_Honeymoon_Podcast_“Meet_Me_in_the_Middle”_0087,"thing I don't think. And if I see him on the street, I'd be really nice. And I I don't think he'd say, did you get my text? <turn>Oh yeah. I to your point, um, what gets you what you want? Do you think that writing the message, ""Hey, you're really making me uncomfortable with these messages, please stop contacting me."" Do you think that's going to get her to stop contacting you? <turn>I would do that to this guy if he did it more. Yeah. Maybe I'm wrong. Maybe I'm wrong. He's not She's not annoying, Ari. She's like every six months. I mean, you can handle that. <turn>But it sends you kind of reeling into an emotional","thing I don't think. <turn>Yeah. <turn>And if I see him on the street, I'd be really nice and I, I don't think he'd say ""Did you get my texts?"". <turn>Oh yeah. I, to your point, um, what gets you what you want? Do you think that writing the message, ""Hey, you're really making me uncomfortable with these messages, please stop contacting me."" Do you think that's gonna get her to stop contacting you? <turn>I would do that to this guy if he did it more. <turn>Yeah? Maybe I'm wrong. Maybe I'm wrong. <turn> But he's not... She's not annoying, Ari. <turn>I think she <turn>She's like every six months. I mean, you can handle that. <turn>But it sends you kind of reeling into a"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_Laundry_Girl_0009/The_Endless_Honeymoon_Podcast_Laundry_Girl_0009.wav,The_Endless_Honeymoon_Podcast_Laundry_Girl_0009,"Okay, she's spiritually advanced, or she's possessed by a demon, because we go, I said to her, she said, ""That's God."" I go, ""Oh, really? What do you know about God?"" And she said, she looked me in the eyes, and she goes, ""God is the king of the coronavirus."" <turn>[laugh] That was unfortunate. <turn>That was disturbing. <turn>'Cause we don't even talk about the coronavirus. <turn>Haven't talked about the virus or the deity, the god-spirit deity that Natasha and I both believe in. By the way, this is a good time for us to reveal something that we haven't revealed yet on the podcast, but it's","Oh <turn>Depends what you're doing. <turn>Okay, she's spiritually advanced, so she's possessed by a demon, because we go, I said to her, she said, ""That's God."" I go, ""Oh, really? What do you know about God?"" And she said, she looked me in the eyes, and she goes, ""God is the king of the coronavirus."" [laugh] <turn>That was unfortunate. <turn>That was disturbing. <turn>'Cause we don't even talk about the coronavirus. <turn>Haven't talked to her about the virus or the deity, the god-spirit deity that Natasha and I both believe in. By the way, this is a good time for us to reveal something that we haven't revealed yet on the podcast, but "
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Deep_Learning”_with_Fahim_Anwar_0045/The_Endless_Honeymoon_Podcast_“Deep_Learning”_with_Fahim_Anwar_0045.wav,The_Endless_Honeymoon_Podcast_“Deep_Learning”_with_Fahim_Anwar_0045,"I was in quarantine. I was definitely doing dance videos, but that's what it takes. That's what I don't understand, like moms with full lives who have time to do dancing videos. <turn>Because it's because they don't also have other careers, I mean, I think. <turn>Yes. <turn>Stay at home mom on TikTok. <turn>Yeah. <turn>It's, yeah. <turn>They're they're they're focused on their on their dance on their TikTok brand. But you should do that. You're so good at dancing. Well, <turn>Well, <turn>and they come to your stand-up show. <turn>Who cares? <turn>You're a purist. See, I realized this about you in England, actually. You're a purist.","I was in quarantine. I was definitely doing dance videos, but that's what it takes. That's what I don't understand, like moms with full lives who have time to do dancing videos. <turn>Because it's 'cause they don't also have other careers, I mean, I think. <turn>Yes. <turn> Right, I see. <turn>The stay-at-home mom on TikTok. <turn>Yeah. <turn>It's, yeah. <turn>They're they're they're focused on their on their dance on their TikTok brand. But you should do that. You're so good at dancing.  <turn>Well, I don't <turn>Then they come to your stand-up show. <turn>You think? <turn>You're a purist. See, I realized this about you in England, actually. You're a purist."
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_Burn_Voyage_0111/The_Endless_Honeymoon_Podcast_Burn_Voyage_0111.wav,The_Endless_Honeymoon_Podcast_Burn_Voyage_0111,"No, but <turn>I think you have a uh opportunity here. I think the fact that he mistreated you in the Discord gives you this gift that you didn't even know you had, which is an ability to tell him without just because if you went without him dissing you on that Discord, then it would just be, ""Oh, you're just being judgmental. Fuck you."" But in fact, you've got this crazy gift where you can sit him down and go, ""You know, the other day in the Discord you were just you did this and that,""","A little bit. <turn>I think you have a uh opportunity here. I think the fact that he mistreated you in the Discord, gives you this gift that you didn't even know you had, which is an ability to tell him, without just... Because if you went without him dissing you on that Discord, then it would just be, ""Oh, you're just being judgmental. Fuck you."" But in fact, you've got this crazy gift where you can sit him down and go, ""You know, the other day in the Discord you were just you did this and that,"""
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Stand_Up_Covidian”_with_Aisling_Bea_0009/The_Endless_Honeymoon_Podcast_“Stand_Up_Covidian”_with_Aisling_Bea_0009.wav,The_Endless_Honeymoon_Podcast_“Stand_Up_Covidian”_with_Aisling_Bea_0009,"pull out of my hair <turn>Oh my god. <turn>a fucking gigantic eraser sized tick. Why I have ticks in bed, I don't know. I'm freaking out. Natasha stirs a bit. <turn>They're not in bed, it's in your head. <turn>Yeah, they're in bed. Well, you never heard of bed head? That's what it's based on. Anyway, I pulled this freaking tick out of my head. Natasha stirs a bit. I'm like, ""Oh my god, look what I just pulled out of my head."" And she's just like, ""Could you turn the light off? You're making a lot of noise."" I'm like, ""There's a fucking tick""","pull out of my hair <turn>Oh my god. <turn>a fucking gigantic eraser sized tick. Why I have ticks in bed, I don't know. I'm freaking out. Natasha stirs a bit. <turn>Well they're not in bed, it's in your head. <turn>Yeah, they're in bed. Well, you never heard of bed head? That's what it's based on. Anyway, I pulled this freaking tick out of my head. Natasha stirs a bit. I'm like, ""Oh my god, look what I just pulled out of my head."" And she's just like, ""Could you turn the light off? You're making a lot of noise."" <turn>[laugh] <turn> I'm like, ""There's a fucking tick"""
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“A_Boy_Named_Sasha”_0012/The_Endless_Honeymoon_Podcast_“A_Boy_Named_Sasha”_0012.wav,The_Endless_Honeymoon_Podcast_“A_Boy_Named_Sasha”_0012,"article in The New Yorker this this week's episode, you know that I read every religiously read every issue of The New Yorker because of how area diet and educated I am. Um what I do is I wake up, I drink a single origin shade grown bean. Um <turn>Uh-huh. <turn>I will read The New Yorker <turn>Uh-huh. <turn>and then I'll flip on All Things Considered. That's kind of my morning, you know? <turn>Me, you, Terry Gross every morning. <turn>Yep. And then I and then I listen to um","article in The New Yorker this this week's episode, you know that I read every religiously read every issue of The New Yorker because of how erudite and educated I am. Um what I do is I wake up, I drink a single origin shade grown <turn> [laugh]<turn> bean. Um <turn>Uh-huh. <turn>I will read The New Yorker <turn>Uh-huh. <turn>and then I'll flip on All Things Considered. That's kind of my morning, you know? <turn>Me, you, Terry Gross every morning. <turn>Yep. And then I and then I listen to um"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Groomzilla”_0016/The_Endless_Honeymoon_Podcast_“Groomzilla”_0016.wav,The_Endless_Honeymoon_Podcast_“Groomzilla”_0016,"And if you were playing piano as a part of the ceremony, I would be like, ""That's great, honey. I support you."" <turn>No, I know, but I'm just saying that it's, you know, very specific, the music that you're offering. I wouldn't exactly call it like typical. It's like only techno. <turn>Honey? <turn>And that's a lot for a wedding. <turn>This is going to be a great wedding. There's a old school, there's a rare groove and uh oldies DJ that starts. Then it goes into","And if you were playing piano as a part of the ceremony, I would be like, ""That's great, honey. I support you."" <turn>No, I know, but I'm just saying that it's, you know, very specific, the music that you're offering. I wouldn't exactly call it like typical. It's like only <turn> Uh-huh <turn>techno. <turn>Honey? <turn>And that's a lot for a wedding. <turn>This is going to be a great wedding. There's a old school, there's a rare groove and uh oldies DJ that starts. Then it goes into"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Booty_calls_are_not_COVID_approved”_with_Chelsea_Handler_0050/The_Endless_Honeymoon_Podcast_“Booty_calls_are_not_COVID_approved”_with_Chelsea_Handler_0050.wav,The_Endless_Honeymoon_Podcast_“Booty_calls_are_not_COVID_approved”_with_Chelsea_Handler_0050,"like doing something crazy and sexual then do it. Maybe you feel different. You've just have, it all has to come from you. <turn>I I'm also trying to understand, wrap my brain around the guys who are texting Sarah, you know, like uh like why they he why there's a collective unconsciousness of of of increased creepiness and boundary pushing. <turn>Because these guys are freaking horny. <turn>I just don't think that's it. I think that everybody's going a little I mean yeah, everybody's horny. But, you","like doing something crazy and sexual then do it. Maybe you feel different. You've just have, it all has to come from you. <turn>I I'm also trying to understand, wrap my brain around the guys who are texting Sarah, you know, like uh, like why they he why there's a collective unconsciousness of of of increased creepiness and boundary-pushing. <turn>Because these guys are freaking horny. <turn>I just don't think that's it. I think that everybody's going a little mad, I mean yeah, everybody's horny but"
"https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_Secret_Dump_70__Fish,_Bitch_and_Shit_0010/The_Endless_Honeymoon_Podcast_Secret_Dump_70__Fish,_Bitch_and_Shit_0010.wav","The_Endless_Honeymoon_Podcast_Secret_Dump_70__Fish,_Bitch_and_Shit_0010","Seven? <turn>It's eight, nine? I don't know. Do you want to hear the rest? I'll make money. I'll start over. I'll make money. <turn>No. I got you. <turn>But that's not funny. I use my money to get honey from Bunny, who used to be my girlfriend, but now we're just fucking as if there had been no end to our relationship. Yes, she's a trip, but she's fine. She got the best damn pussy I tasted in a long time. It tastes good. It tastes like fish. But, okay, so we could stop there. <turn>What? Wait, you said it tasted like","Seven? <turn>It's eight, nine? I don't know. Do you want to hear the rest? I'll make money. I'll start over. <turn> [laugh] No, please <turn> I'll make money. <turn>I got you. <turn>But that's not funny. I use my money to get honey from Bunny, who used to be my girlfriend, but now we're just fucking as if there had been no end to our relationship. Yes, she's a trip, but she's fine. She got the best damn pussy I tasted in a long time. <turn> What? <turn>It tastes good. It tastes like fish. But, okay, so we could stop there. <turn>Wait, you said it tasted like"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Soft_Honesty”_with_Shaun_Galanos_0153/The_Endless_Honeymoon_Podcast_“Soft_Honesty”_with_Shaun_Galanos_0153.wav,The_Endless_Honeymoon_Podcast_“Soft_Honesty”_with_Shaun_Galanos_0153,"[laugh] But like after a while, he's kind of like, ""Oh, okay. Well, I'm going to go be doing my thing now."" And that is the dynamic that works for me. So, I guess what I'm trying to say is I think that it's really important to just kind of live in a relationship and see if it works for you. And also, I've dated people who were like way more successful than me and then like I'm like obsessed with like, ""Why aren't I as successful as them?"" And you know, there's just so many dynamics in a relationship as and like and","[laugh] But like after a while, he's kind of like, ""Oh, okay. Well, I'm going to go be doing my thing now."" And that is the dynamic that works for me. So, I I guess what I'm trying to say is I I think that it's really important to just kind of live in a relationship and see if it works for you. And and also, I've dated people who were like way more successful than me and then like I'm like obsessed with like, ""Why aren't I as successful as them?"" And you know, there's just so many dynamics in a relationship as and and like and"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Pastrami-mami”_with_Jeff_Ross_0019/The_Endless_Honeymoon_Podcast_“Pastrami-mami”_with_Jeff_Ross_0019.wav,The_Endless_Honeymoon_Podcast_“Pastrami-mami”_with_Jeff_Ross_0019,"this dream where you're like you are using, but you don't get to experience the fun of being high. You just have the guilt of having relapsed and then you wake up. It's like the the shittiest thing in the world, but it's kind of like that. It's like you're not getting the love I for me, it was like you're not getting the the the like beauty of embracing your mom. You're actually just getting the like, oh no, I just got mom COVID. <turn>Wait, you have dreams about embracing your mom? <turn>I don't know. What are your dream who the fuck are you embracing? <turn>Not my mom. <turn>Who is it? Fucking Morris?","this dream, where you're like, you are using, but you don't get to experience the fun of being high. You just have the guilt of having relapsed and then you wake up. It's like the the shittiest thing in the world, but it's kind of like that. <turn> Uh-huh. <turn>It's like you're not getting the love I for me, it was like you're not getting the the the like beauty of embracing your mom. You're actually just getting the like, oh no, I just got mom COVID. <turn>Wait, you have dreams about embracing your mom? <turn>I don't know. <turn> [laugh] <turn>What are your dream who the fuck are you embracing? <turn>Not my mom. <turn>Who is it? Fucking "
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Baseball_Stage_Mom”_with_Sarah_Tiana_0033/The_Endless_Honeymoon_Podcast_“Baseball_Stage_Mom”_with_Sarah_Tiana_0033.wav,The_Endless_Honeymoon_Podcast_“Baseball_Stage_Mom”_with_Sarah_Tiana_0033,"And I could literally deposit her in, that's how close to the school we live. And I was saying it might be cool if she walked on one side of the street and we walked on the other, watching her walk down the street and enter the school. And she said, like she treated me like I had just said like, why didn't she take a motorcycle to school? <turn>Because what you're saying would be illegal, and you can't, you know, like <turn>It's not illegal. <turn>You have to be, you have the kid has to be accompanied by, before school, before the bell rings, by an adult. <turn>See, this is, you want a transitional adult. <turn>[laugh]","[laugh] <turn>And I could literally deposit her in, that's how <turn>Yeah. <turn>close to the school we live. And I was saying it might be cool if she walked on one side of the street and we walked on the other <turn> Uh-huh <turn>watching her walk down the street and enter the school. And she said, like she treated me like I had just said like, ""Why didn't she take a motorcycle to school?"" <turn> [laugh] 'Cause what you're saying would be illegal, and you can't, you know, like <turn>It's not illegal. <turn>You have to be, you have the kid has to be accompanied by, before school, before the bell rings <turn>See, this is <turn> By an adult <turn>You want a transitional adult. <turn>[laugh]"
"https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Less_like_Oprah,_more_like_Burning_Man”_0037/The_Endless_Honeymoon_Podcast_“Less_like_Oprah,_more_like_Burning_Man”_0037.wav","The_Endless_Honeymoon_Podcast_“Less_like_Oprah,_more_like_Burning_Man”_0037","what are they Are they like a jam band? Because they obviously have do like two hour concerts. <turn>They Yeah, they're they're kind of they're kind of a jam band, but they're a little bit I think a little bit more I don't know actually. I've never been able to get into jam bands even as much as I wish I was. But honestly, I've I have a lot of friends who love the Dave Matthews Band. They are <turn>You do? <turn>Yeah, yeah, you know, the book or at the punch line. That's her big thing. And it was really funny when I started comedy, we were all so intimidated by her. Uh she's like this like very striking, beautiful uh woman that was very powerful and is very powerful in San Francisco comedy.","What are they? Are they like a jam band? 'Cause they obviously have do like <turn> Yeah they're, they're <turn> two hour concerts. <turn>They're kind of they're kind of a jam band, but they're a little bit I think a little bit more... I don't know actually. I've never been able to get into jam bands even as much as I wish I was. But honestly, I've I have a lot of friends who love the Dave Matthews Band. They are <turn>You do? <turn>Yeah, yeah, you know, the book or at the punch line. That's her big thing. And it was really funny when I started comedy, we were all so intimidated by her. Uh, she's like, this like very striking, beautiful uh woman that was very powerful and is very powerful in the San Francisco comedy"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_Zoom_daddy_with_Nick_Thune_0030/The_Endless_Honeymoon_Podcast_Zoom_daddy_with_Nick_Thune_0030.wav,The_Endless_Honeymoon_Podcast_Zoom_daddy_with_Nick_Thune_0030,"amazing that we have been able to like change so much about this country. But I'm saying that like that generation just They fucked us. I know a lot of generations they they they they what they did was they zeroed in on capitalism and like just kind of went for it. And it doesn't and now we're kind of here picking up the pieces. <turn>Yeah. <turn>And then we come in and we come up with stuff like Throwback Thursdays. Right? [laugh] That was our capitalism. <turn>Yeah, and then our kids are going to look","amazing that we have been able to like change so much about this country. But I'm saying that like that generation just <turn> They fucked us. <turn> I know that our generation... <turn>They they they <turn>They fucked us. <turn>They, what they did was they zeroed in on capitalism <turn> Yeah. <turn> and like just kind of went for it. <turn> Uh-huh. <turn>And it doesn't and now we're kind of here picking up the pieces. <turn>And then we come in and we come up with stuff like Throwback Thursdays. Right?<turn> [laugh]<turn>And... <turn>That was our capitalism. <turn>Yeah, and then our kids are gonna look"
https://samples.caledon.ai/resemble/The_Endless_Honeymoon_Podcast_“Groomzilla”_0101/The_Endless_Honeymoon_Podcast_“Groomzilla”_0101.wav,The_Endless_Honeymoon_Podcast_“Groomzilla”_0101,"you know, uh uh said I'm going to be a dad too, blah blah blah. Whatever it was, it was in the book. They kept reading it to this kid every night, every night with enough sort of hints that the kid started to become like obsessed with hearing it. And then one day, the kid closed the book and said, ""Is this story about me?"" And they said, ""Yeah, it is."" And that is how that kid slowly learned his his origin story. And so <turn>We don't know if that worked, though. <turn>We do know that it worked. What do you mean?","you know, uh uh said I'm going to be a dad too, blah blah blah. Whatever it was, it was in the book. They kept reading it to this kid every night, every night with enough sort of hints that the kid started to become like obsessed with hearing it. And then one day, the kid closed the book and said, ""Is this story about me?"" And they said, ""Yeah, it is."" And that is how that kid slowly learned his his origin story. And so <turn>We don't know if that worked, though. <turn>We do know that it worked. What do you mean?"
